Tu 8-930A, 122 WHEELER
M 530-7P, 87 DWINELLE
Th 2-330P, 87 DWINELLE
Tu 2-330P, 258 DWINELLE
Th 8-930A, 130 WHEELER
M 4-530P, 151 BARROWS
Th 5-630P, 2038 VALLEY LSB
Tu 5-630P, 2038 VALLEY LSB
TuTh 2-330P, 534 DAVIS
Tu 11-1230P, 110 BARKER
Th 8-930A, 122 WHEELER
TuTh 11-1230P, 150 GSPP
M 9-10A, 3109 ETCHEVERRY
M 11-12P, 123 WHEELER
TuTh 930-11A, 2 EVANS
MW 630-8P, 120 LATIMER
TuTh 11-1230P, 6 EVANS
MWF 11-12P, 100 LEWIS
M 1-2P, 103 GPB
M 2-3P, 109 MORGAN
W 3-4P, 209 DWINELLE
W 4-5P, 160 DWINELLE
M 3-4P, 215 DWINELLE
W 2-3P, 242 HEARST GYM
TuTh 930-11A, A1 HEARST ANNEX
M 11-12P, 100 WHEELER
M 1-2P, 321 HAVILAND
W 8-9A, 220 WHEELER
W 2-3P, 102 LATIMER
MW 4-530P, 120 LATIMER
M 9-10A, 179 STANLEY
M 10-11A, 254 SUTARDJA DAI
M 3-4P, 24 WHEELER
M 2-3P, 9 EVANS
Tu 9-10A, 101 WHEELER (effective 09/08/15)
Tu 8-9A, 121 WHEELER
TuTh 8-930A, 4 LECONTE
Th 10-11A, 238 KROEBER
M 9-10A, 238 KROEBER
W 12-1P, 220 WHEELER
W 1-2P, 238 KROEBER
Th 2-3P, 2062 VALLEY LSB
Th 4-5P, 4 EVANS
W 530-830P, 277 CORY
F 10-12P, 597 EVANS
TuTh 1230-2P, 150 GSPP
M 2-4P, 31 EVANS
M 8-10A, 35 EVANS
F 2-4P, 31 EVANS
F 12-2P, 31 EVANS
TuTh 10-1130A, 648 EVANS
M 4-6P, 185 BARROWS (effective 09/14/15)
W 2-4P, 283 DWINELLE
M 4-6P, 639 EVANS
M 2-4P, 597 EVANS
M 10-12P, 639 EVANS
M 1230-2P, 223 MOSES
Tu 11-1P, 639 EVANS
Tu 2-4P, 648 EVANS
Th 10-12P, 639 EVANS
Tu 4-6P, 597 EVANS
W 12-130P, C330 CHEIT
Th 4-6P, C325 CHEIT
Tu 9-11A, 639 EVANS
M 2-4P, 648 EVANS
Tu 2-4P, 597 EVANS
MW 10-12P, 241 CORY
F 8-10A, 123 WHEELER
F 2-4P, 81 EVANS
TuTh 2-330P, 639 EVANS
Th 4-6P, 648 EVANS
F 1-3P, 648 EVANS
W 10-12P, 648 EVANS
Th 2-4P, 648 EVANS
W 1-3P, 597 EVANS
TuTh 330-5P, 201 GIANNINI
M 4-6P, 648 EVANS
M 9-12P, 597 EVANS
W 10-12P, 597 EVANS
Tu 4-6P, 648 EVANS
W 4-6P, 648 EVANS
M 12-2P, 597 EVANS
F 8-10A, 3108 ETCHEVERRY
W 3-5P, 768 EVANS
TuTh 930-11A, 3515 TOLMAN
Tu 7-9P, 2062 VALLEY LSB
Tu 5-6P, 251 DWINELLE
Tu 630-930P, 6 EVANS
M 7-8P, 103 WHEELER
Tu 6-730P, 3111 ETCHEVERRY (effective 09/08/15)
Tu 530-630P, 3507A TOLMAN
W 7-830P, 151 BARROWS
W 6-8P, 60 BARROWS
Th 2-4P, L8 UNIT I CHRST
Th 2-4P, L7 UNIT I CHRST
W 3-5P, 3 UNIT III S-B
Th 12-2P, 151 CHAVEZ
F 2-4P, 259 DWINELLE
Tu 2-4P, 103 GPB
Th 2-4P, 54 BARROWS
Th 10-12P, 7 EVANS
Tu 12-2P, 107 MULFORD (effective 09/08/15)
W 10-12P, 11C 2515CHANNING
F 3-5P, 11C 2515CHANNING
W 5-6P, 11C 2515CHANNING
Tu 10-12P, 11C 2515CHANNING
F 3-5P, 11C 2515CHANNING
M 3-5P, 160 CHAVEZ
Th 11-12P, OFF CAMPUS
M 12-1P, 101 WHEELER
W 1-4P, 5634 TOLMAN
TuTh 930-11A, 4635 TOLMAN
TuTh 930-11A, 159 MULFORD
W 10-1P, INTERNET
TuTh 930-11A, 145 MOFFITT (effective 09/01/15)
M 1-4P, 2515 TOLMAN
TuTh 1230-2P, 2515 TOLMAN
TuTh 1230-2P, 60 BARROWS
TuTh 8-930A, 245 LI KA SHING
M 2-3P, 174 BARROWS
M 9-10A, 174 BARROWS
Th 12-1P, 118 BARROWS
W 2-3P, 254 DWINELLE (effective 09/09/15)
W 8-9A, 174 BARROWS
M 1-2P, 174 BARROWS
Tu 1-2P, 54 BARROWS
Tu 10-11A, 238 KROEBER
Th 10-11A, 106 WHEELER
TuTh 10-1130A, 2326 TOLMAN
MW 10-12P, 4635 TOLMAN
MW 12-2P, 3515 TOLMAN
TuTh 10-12P, 5634 TOLMAN
TuTh 12-2P, 3515 TOLMAN
W 4-7P, 4635 TOLMAN
Tu 7-9P, 2062 VALLEY LSB
Tu 5-6P, 251 DWINELLE
Tu 630-930P, 6 EVANS
M 7-8P, 103 WHEELER
Tu 6-730P, 3111 ETCHEVERRY (effective 09/08/15)
Tu 530-630P, 3507A TOLMAN
W 7-830P, 151 BARROWS
W 6-8P, 60 BARROWS
Th 2-4P, L8 UNIT I CHRST
Th 2-4P, L7 UNIT I CHRST
W 3-5P, 3 UNIT III S-B
Th 12-2P, 151 CHAVEZ
F 2-4P, 259 DWINELLE
Tu 2-4P, 103 GPB
Th 2-4P, 54 BARROWS
Th 10-12P, 7 EVANS
Tu 12-2P, 107 MULFORD (effective 09/08/15)
W 10-12P, 11C 2515CHANNING
F 3-5P, 11C 2515CHANNING
W 5-6P, 11C 2515CHANNING
Tu 10-12P, 11C 2515CHANNING
W 10-12P, 11C 2515CHANNING
W 2-4P, 11C 2515CHANNING
M 3-5P, 160 CHAVEZ
Th 11-12P, OFF CAMPUS
M 12-1P, 101 WHEELER
M 1-2P, 206 WHEELER
M 4-5P, 221 WHEELER
Tu 11-12P, 2030 VALLEY LSB
Tu 12-1P, 247 DWINELLE
W 4-5P, 106 DWINELLE (effective 09/09/15)
F 11-12P, 104 BARROWS
M 9-10A, 2066 VALLEY LSB
M 10-11A, 24 WHEELER
M 11-12P, 24 WHEELER
M 12-1P, 185 BARROWS
M 1-2P, 247 DWINELLE
Tu 9-10A, 238 KROEBER
Tu 10-11A, 242 HEARST GYM
Tu 11-12P, 100 CHAVEZ
Th 12-1P, 247 DWINELLE
Tu 1-2P, 107 GPB
W 10-11A, 151 CHAVEZ
W 11-12P, 121 WHEELER
Th 11-12P, 230C STEPHENS
Th 12-1P,
Th 1-2P, 230C STEPHENS
W 1-4P, 2319 TOLMAN
Th 1-3P, 3507A TOLMAN
M 12-2P, 2326 TOLMAN
Th 3-5P, 2319 TOLMAN
Tu 3-5P, 4529 TOLMAN
W 530-730P, 5634 TOLMAN
Tu 1-4P, 4607 TOLMAN
Th 5-7P, 2515 TOLMAN
Th 1-4P, 3635 TOLMAN
Tu 1-3P, 4648 TOLMAN
Tu 9-11A, 4648 TOLMAN
Tu 4-5P, 4607 TOLMAN
Tu 8-9A, 4648 TOLMAN
Tu 11-12P, 4648 TOLMAN
Tu 11-12P, 4529 TOLMAN
Tu 1-2P, 4327 TOLMAN
Tu 12-130P, 4635 TOLMAN
W 1-4P, 2320 TOLMAN
Tu 3-5P, 3515 TOLMAN
Tu 1-3P, 5612 TOLMAN
Tu 9-11A, 5612 TOLMAN
F 12-4P, 2319 TOLMAN
M 1-3P, 4531 TOLMAN
W 9-12P, 4529 TOLMAN
Tu 3-5P, 4648 TOLMAN
Tu 2-3P, 4646 TOLMAN
W 1-4P, 4635 TOLMAN
M 2-4P, 4635 TOLMAN
Tu 4-7P, 4635 TOLMAN
Tu 1-4P, 2319 TOLMAN
W 1-5P, 3507A TOLMAN
W 2-5P, 4529 TOLMAN
M 930-12P, 2319 TOLMAN
MW 6-730P, 3515 TOLMAN
MW 730-9P, 3515 TOLMAN
Th 4-630P, 5527 TOLMAN
Tu 2-4P, 2515 TOLMAN
Th 12-3P, 2326 TOLMAN
F 4-6P, 3515 TOLMAN
SA 9-1P, 2515 TOLMAN
Th 1-4P, 2320 TOLMAN
MW 10-12P, 3515 TOLMAN
M 10-12P, 101 LSA
W 2-4P, 2326 TOLMAN
F 7-9P, 3515 TOLMAN
M 1-4P, 5527 TOLMAN
M 1-4P, 3507A TOLMAN
Tu 1230-330P, 2320 TOLMAN
M 4-7P, 2515 TOLMAN
M 12-1P, 4648 TOLMAN
Tu 4-6P, 2326 TOLMAN
Tu 12-2P, 3635 TOLMAN
M 10-12P, 2326 TOLMAN
W 2-5P, 5509 TOLMAN
Tu 4-7P, 5634 TOLMAN
Tu 1-4P, 2326 TOLMAN
W 2-5P, 3515 TOLMAN
M 4-7P, 5634 TOLMAN
Tu 1-4P, 5527 TOLMAN
F 11-2P, 5527 TOLMAN
Th 1-3P, 4529 TOLMAN
W 1-3P, OFF CAMPUS
Th 3-5P, 2326 TOLMAN
F 10-1P, 3515 TOLMAN
W 1-4P, 4648 TOLMAN
M 1-4P, 4648 TOLMAN
TuTh 10-12P, 2515 TOLMAN
M 4-6P, 1535 TOLMAN
Th 12-2P, 1535 TOLMAN
Th 2-4P, 1535 TOLMAN
SA 130-430P, 2515 TOLMAN
Tu 5-8P, 2515 TOLMAN
SA 9-4P, 3635 TOLMAN
SA 9-4P, 3507A TOLMAN
F 230-430P, 2515 TOLMAN
M 12-2P, 5634 TOLMAN
Tu 9-12P, 5527 TOLMAN
M 11-1P, 2320 TOLMAN
Tu 3-4P, 3507A TOLMAN
M 12-1P, NO FACILITY
W 430-7P, 2320 TOLMAN
M 1-2P, 4635 TOLMAN
Th 2-3P, 4607 TOLMAN
Tu 9-11A, 4607 TOLMAN
Tu 9-11A, 4529 TOLMAN
Tu 11-12P, 4607 TOLMAN
Tu 1-2P, 3507A TOLMAN
Tu 4-5P, 3507A TOLMAN
Tu 6-9P, 3515 TOLMAN
TuTh 1230-2P, 277 CORY
W 10-1P, 204 CORY
Th 4-7P, 204 CORY
W 2-5P, 204 CORY
M 2-5P, 204 CORY
Tu 3-6P, 204 CORY
TuTh 1230-2P, 306 SODA
W 3-4P, 3109 ETCHEVERRY
W 4-5P, 3107 ETCHEVERRY
F 2-3P, 521 CORY
Tu 6-9P, 125 CORY
Tu 3-6P, 125 CORY
Tu 530-830P, 125 CORY
Th 530-830P, 125 CORY
W 530-830P, 125 CORY
TuTh 1230-2P, 306 SODA
W 3-4P, 3109 ETCHEVERRY
W 4-5P, 3107 ETCHEVERRY
F 2-3P, 521 CORY
Tu 6-9P, 125 CORY
Tu 3-6P, 125 CORY
Tu 530-830P, 125 CORY
Th 530-830P, 125 CORY
W 530-830P, 125 CORY
TuTh 930-11A, F295 HAAS
M 8-11A, 140 CORY
W 5-8P, 140 CORY
M 2-5P, 140 CORY
Tu 11-2P, 140 CORY
Tu 5-8P, 140 CORY
F 11-2P, 140 CORY
F 5-8P, 140 CORY
W 8-11A, 140 CORY
W 2-5P, 140 CORY
Th 11-2P, 140 CORY
MW 1-2P, 258 DWINELLE
TuTh 4-5P, 3109 ETCHEVERRY
TuTh 5-6P, 293 CORY
WF 10-11A, 56 BARROWS
TuTh 5-6P, 238 KROEBER
WF 2-3P, 24 WHEELER
WF 3-4P, 24 WHEELER
WF 4-5P, 293 CORY
WF 4-5P, 243 DWINELLE
MW 12-1P, 30 WHEELER
TuTh 12-1P, 293 CORY
MW 11-12P, 310 HEARST MIN
MW 5-6P, 247 CORY
MW 1-2P, 458 EVANS
MW 9-10A, 179 DWINELLE
MW 2-3P, 106 WHEELER
TuTh 11-1230P, 101 MOFFITT
M 11-2P, 140 CORY
Th 2-5P, 140 CORY
F 8-11A, 140 CORY
M 3-4P, 293 CORY
W 2-3P, 228 DWINELLE
Th 10-11A, 293 CORY
F 11-12P, 521 CORY
TuTh 330-5P, 145 DWINELLE
M 8-11A, 105 CORY
M 11-2P, 105 CORY
M 2-5P, 105 CORY
Th 11-2P, 105 CORY
Tu 5-8P, 105 CORY
Tu 8-11A, 105 CORY
Th 5-8P, 105 CORY
W 9-10A, 241 CORY
W 10-11A, 12 HAVILAND
W 11-12P, 106 MOFFITT
W 12-1P, 247 CORY
W 1-2P, 241 CORY
W 2-3P, 12 HAVILAND
W 3-4P, 241 CORY
W 4-5P, 241 CORY
W 5-6P, 293 CORY
W 12-1P, 293 CORY
W 3-4P, 299 CORY
TuTh 7-830P, 277 CORY
M 5-8P, 105 CORY
F 9-12P, 105 CORY
W 4-5P, 400 CORY
W 6-7P, 521 CORY
W 12-1P, 125 CORY
TuTh 1230-2P, F295 HAAS
M 11-12P, 247 CORY
M 12-1P, 241 CORY
M 1-2P, 241 CORY
M 2-3P, 241 CORY
M 3-4P, 12 HAVILAND
M 4-5P, 310 HEARST MIN
F 2-5P, 140 CORY
M 5-8P, 140 CORY
Tu 8-11A, 140 CORY
Tu 2-5P, 140 CORY
W 11-2P, 140 CORY
M 1-3P, 531 CORY
Tu 8-10P, 140 CORY
Tu 6-8P, 289 CORY (effective 09/08/15)
W 8-10P, 140 CORY
M 6-8P, 494 WURSTER
TuTh 330-5P, 3106 ETCHEVERRY
M 9-10A, 3113 ETCHEVERRY
W 1-2P, 247 CORY
M 12-3P, 125 CORY
W 9-12P, 125 CORY
W 3-6P, 125 CORY
TuTh 2-330P, B100 BLUM
W 11-12P, 521 CORY
Tu 10-11A, 521 CORY
F 12-3P, 119 CORY
W 11-2P, 119 CORY
Th 11-2P, 119 CORY
W 2-5P, 119 CORY
TuTh 330-5P, 521 CORY
W 9-10A, 521 CORY
MW 4-6P, 2 LECONTE
M 3-4P, 241 CORY
W 6-7P, 289 CORY
Th 9-10A, 521 CORY
TuTh 11-1230P, 141 MCCONE
W 10-11A, 521 CORY
W 3-4P, 103 GPB
TuTh 330-5P, 155 DONNER LAB
M 3-6P, 125 CORY
W 1-4P, 125 CORY
Tu 5-8P, 125 CORY
F 10-1P, 125 CORY
TuTh 2-330P, 241 CORY
M 10-11A, 247 CORY
W 4-5P, 12 HAVILAND
MW 4-530P, 521 CORY
M 3-4P, 299 CORY
Tu 5-6P, 299 CORY
TuTh 11-1230P, 521 CORY
M 3-4P, 247 CORY
M 4-5P, 3119 ETCHEVERRY
M 9-12P, 125 CORY
M 5-8P, 125 CORY
MW 230-4P, 521 CORY
M 9-12P, 218 CORY
M 5-8P, 218 CORY
W 4-7P, 218 CORY
F 12-3P, 218 CORY
MW 230-4P, 540AB CORY
M 4-5P, 531 CORY
TuTh 2-330P, 179 STANLEY
Th 4-5P, 179 STANLEY
MWF 4-5P, 155 DONNER LAB
W 5-6P, 241 CORY
Th 5-6P, 241 CORY
Tu 8-10P, 140 CORY
Tu 6-8P, 289 CORY (effective 09/08/15)
W 8-10P, 140 CORY
M 6-8P, 494 WURSTER
TuTh 2-330P, B100 BLUM
W 11-12P, 521 CORY
Tu 10-11A, 521 CORY
F 12-3P, 119 CORY
W 11-2P, 119 CORY
Th 11-2P, 119 CORY
W 2-5P, 119 CORY
TuTh 330-5P, 521 CORY
W 9-10A, 521 CORY
MW 1-230P, 299 CORY
W 4-5P, 299 CORY
TuTh 930-11A, 3113 ETCHEVERRY
F 4-5P, 3113 ETCHEVERRY
TuTh 2-330P, 60 BARROWS (effective 09/08/15)
Tu 5-6P, 10 JACOBS
W 1-2P, 10 JACOBS
TuTh 930-11A, 106 MOFFITT
F 12-2P, 289 CORY (effective 09/04/15)
TuTh 330-5P, 293 CORY
W 9-10A, 293 CORY
TuTh 11-1230P, 3106 ETCHEVERRY
W 1-2P, 521 CORY
Tu 1-2P, 521 CORY
TuTh 930-11A, 299 CORY
TuTh 2-330P, 241 CORY
M 10-11A, 247 CORY
W 4-5P, 12 HAVILAND
MW 10-1130A, 299 CORY
TuTh 11-1230P, 521 CORY
M 3-4P, 247 CORY
M 4-5P, 3119 ETCHEVERRY
M 9-12P, 125 CORY
M 5-8P, 125 CORY
TuTh 930-11A, 109 MORGAN
MW 230-4P, 540AB CORY
M 4-5P, 531 CORY
MWF 4-5P, 155 DONNER LAB
W 5-6P, 241 CORY
Th 5-6P, 241 CORY
TuTh 1230-2P, 277 CORY
W 10-1P, 204 CORY
Th 4-7P, 204 CORY
W 2-5P, 204 CORY
M 2-5P, 204 CORY
Tu 3-6P, 204 CORY
TuTh 2-330P, 179 STANLEY
W 1-3P, 531 CORY
F 1230-130P, OFF CAMPUS
F 1-2P, 521 CORY
Th 5-630P, 540AB CORY
UNSCHED 200A SUTARDJA DAI
UNSCHED 200A SUTARDJA DAI
UNSCHED 200A SUTARDJA DAI
UNSCHED 200A SUTARDJA DAI
UNSCHED 200A SUTARDJA DAI
MW 11-12P, 2050 VALLEY LSB
MW 12-2P, 200 SUTARDJA DAI
F 9-10A, 385 LECONTE
MW 2-4P, 200 SUTARDJA DAI
F 10-11A, 4 EVANS
MW 4-6P, 200 SUTARDJA DAI
F 10-11A, 6 EVANS
MW 6-8P, 200 SUTARDJA DAI
F 11-12P, 179 STANLEY
TuTh 9-11A, 200 SUTARDJA DAI
F 11-12P, 4 EVANS
TuTh 11-1P, 200 SUTARDJA DAI
F 12-1P, 9 EVANS
TuTh 1-3P, 200 SUTARDJA DAI
F 12-1P, 4 EVANS
TuTh 3-5P, 200 SUTARDJA DAI
F 1-2P, 4 EVANS
TuTh 5-7P, 200 SUTARDJA DAI
F 2-3P, 4 EVANS
WF 9-11A, 200 SUTARDJA DAI
F 3-4P, 6 EVANS
M 9-11A, 200 SUTARDJA DAI
F 4-5P, 2 EVANS
Tu 1-2P, 405 SODA
Th 1-2P, 405 SODA
F 3-4P, 380 SODA
Tu 12-2P, 606 SODA
UNSCHED 200A SUTARDJA DAI
UNSCHED 200A SUTARDJA DAI
UNSCHED 200A SUTARDJA DAI
MWF 2-3P, WHEELER AUD
Tu 930-11A, 271 SODA
Th 930-11A, 102 LATIMER
Tu 930-11A, 273 SODA
Th 930-11A, B56 HILDEBRAND
Tu 930-11A, 275 SODA
Th 930-11A, 105 LATIMER
Tu 11-1230P, 271 SODA
Th 11-1230P, 240 MULFORD
Tu 11-1230P, 273 SODA
Th 11-1230P, 141 GIANNINI
Tu 11-1230P, 275 SODA
Th 11-1230P, B56 HILDEBRAND
Tu 1230-2P, 271 SODA
Th 1230-2P, 3109 ETCHEVERRY
Tu 1230-2P, 273 SODA
Th 1230-2P, 12 HAVILAND
Tu 1230-2P, 275 SODA
Th 1230-2P, 30 WHEELER
Tu 2-330P, 271 SODA
Th 2-330P, 9 EVANS
Tu 2-330P, 273 SODA
Th 2-330P, 70 EVANS
Tu 2-330P, 275 SODA
Th 2-330P, 121 WHEELER
Tu 330-5P, 271 SODA
Th 330-5P, 175 BARROWS
Tu 330-5P, 273 SODA
Th 330-5P, 155 BARROWS
Tu 330-5P, 275 SODA
Th 330-5P, 587 BARROWS
Tu 5-630P, 271 SODA
Th 5-630P, B56 HILDEBRAND
Tu 5-630P, 273 SODA
Th 5-630P, 3 EVANS
Tu 5-630P, 275 SODA
Th 5-630P, 105 LATIMER
Tu 630-8P, 271 SODA
Th 630-8P, 70 EVANS
Tu 630-8P, 273 SODA
Th 630-8P, 3 EVANS
Tu 630-8P, 275 SODA
Th 630-8P, 102 LATIMER
W 930-11A, 271 SODA
F 930-11A, 310 SODA
W 930-11A, 273 SODA
F 930-11A, 320 SODA
W 930-11A, 275 SODA
F 930-11A, 405 SODA
W 11-1230P, 271 SODA
F 11-1230P, 310 SODA
W 11-1230P, 273 SODA
F 11-1230P, 320 SODA
W 11-1230P, 275 SODA
F 11-1230P, 405 SODA
W 1230-2P, 271 SODA
F 1230-2P, 310 SODA
W 1230-2P, 273 SODA
F 1230-2P, 320 SODA
W 1230-2P, 275 SODA
F 1230-2P, 405 SODA
Tu 11-1230P, 277 SODA
Th 11-1230P, 215 DWINELLE
Tu 1230-2P, 277 SODA
Th 1230-2P, 122 BARROWS
Tu 2-330P, 277 SODA
Th 2-330P, 136 BARROWS
Tu 330-5P, 277 SODA
Th 330-5P, 156 DWINELLE
W 930-11A, 330 SODA
F 930-11A, 299 CORY
W 11-1230P, 330 SODA
F 11-1230P, 299 CORY
W 1230-2P, 330 SODA
F 1230-2P, 299 CORY
Tu 930-11A, 277 SODA
Th 930-11A, 101 WHEELER
Tu 930-11A, 330 SODA
Th 930-11A, 30 WHEELER
Tu 11-1230P, 330 SODA
Th 11-1230P, 242 HEARST GYM
Tu 1230-2P, 330 SODA
Th 5-630P, 24 WHEELER
Tu 2-330P, 330 SODA
Th 2-330P, 140 BARROWS
Tu 330-5P, 330 SODA
Th 330-5P, 110 BARKER
Tu 5-630P, 277 SODA
Th 5-630P, 70 EVANS
MWF 10-12P, 277 SODA
MWF 12-2P, 277 SODA
MWF 2-4P, 277 SODA
MWF 1-2P, 155 DWINELLE
W 2-4P, 275 SODA
M 3-4P, 385 LECONTE
W 4-6P, 275 SODA
M 4-5P, B56 HILDEBRAND
Th 9-11A, 275 SODA
M 10-11A, 3111 ETCHEVERRY
Th 11-1P, 275 SODA
Tu 11-12P, B56 HILDEBRAND
Th 1-3P, 275 SODA
Tu 2-3P, 102 LATIMER
Th 3-5P, 275 SODA
M 3-4P, 3113 ETCHEVERRY
Th 5-7P, 275 SODA
Tu 5-6P, 9 EVANS
Th 7-9P, 275 SODA
Tu 5-6P, 385 LECONTE
W 2-4P, 271 SODA
M 3-4P, 105 LATIMER
W 4-6P, 271 SODA
M 4-5P, 385 LECONTE
Th 9-11A, 271 SODA
Tu 10-11A, B56 HILDEBRAND
Th 11-1P, 271 SODA
Tu 11-12P, B5 HEARST ANNEX
Th 1-3P, 271 SODA
Tu 2-3P, 105 LATIMER
Th 3-5P, 271 SODA
Tu 3-4P, 405 SODA
W 2-4P, 273 SODA
M 3-4P, 405 SODA
Th 11-1P, 273 SODA
Tu 11-12P, 405 SODA
TuTh 330-5P, WHEELER AUD
F 9-11A, 330 SODA
W 10-11A, 102 LATIMER
F 9-11A, 271 SODA
W 10-11A, 155 BARROWS
F 9-11A, 273 SODA
W 10-11A, 587 BARROWS
F 9-11A, 275 SODA
W 10-11A, 105 LATIMER
F 11-1P, 330 SODA
W 11-12P, 24 WHEELER
F 11-1P, 271 SODA
W 11-12P, 102 LATIMER
F 11-1P, 273 SODA
W 11-12P, 3107 ETCHEVERRY
F 11-1P, 275 SODA
W 11-12P, 30 WHEELER
F 1-3P, 330 SODA
W 2-3P, 385 LECONTE
F 1-3P, 271 SODA
W 2-3P, 254 SUTARDJA DAI
F 1-3P, 273 SODA
W 2-3P, 289 CORY
F 1-3P, 275 SODA
W 2-3P, 70 EVANS
F 3-5P, 330 SODA
W 3-4P, 121 WHEELER
F 3-5P, 271 SODA
W 3-4P, B56 HILDEBRAND
F 3-5P, 273 SODA
W 3-4P, B51 HILDEBRAND
F 3-5P, 275 SODA
W 3-4P, 102 LATIMER
F 5-7P, 330 SODA
W 5-6P, B56 HILDEBRAND
F 5-7P, 271 SODA
W 5-6P, 70 EVANS
Th 5-7P, 330 SODA
Tu 5-6P, B51 HILDEBRAND
Th 5-7P, 273 SODA
Tu 5-6P, B56 HILDEBRAND
Th 7-9P, 330 SODA
Tu 6-7P, 3 EVANS
Th 7-9P, 273 SODA
Tu 6-7P, 102 LATIMER
M 9-11A, 330 SODA
W 10-11A, 24 WHEELER
M 11-1P, 330 SODA
W 11-12P, 130 WHEELER
MWF 1-2P, WHEELER AUD
MW 5-6P, 246 DWINELLE
MW 5-6P, 320 SODA
MW 5-6P, 250 DWINELLE
TuTh 10-11A, 310 SODA
MW 3-4P, 320 SODA
TuTh 10-11A, 320 SODA
MW 4-5P, 320 SODA
MW 4-5P, 405 SODA
TuTh 4-5P, 405 SODA
MW 6-7P, 320 SODA
TuTh 12-1P, 405 SODA
TuTh 1-2P, 247 DWINELLE
TuTh 1-2P, 254 SUTARDJA DAI
TuTh 2-3P, 83 DWINELLE
TuTh 2-3P, 254 SUTARDJA DAI
TuTh 3-4P, 254 SUTARDJA DAI
TuTh 1230-130P, 310 SODA
TuTh 130-230P, 310 SODA
TuTh 3-4P, 3119 ETCHEVERRY
TuTh 8-9A, 2066 VALLEY LSB
MW 6-7P, 183 DWINELLE
MWF 10-11A, 100 LEWIS
Th 9-11A, 105 CORY
W 7-9P, 105 CORY
MW 8-10P, 200 SUTARDJA DAI
MWF 11-12P, 606 SODA
TuTh 7-9P, 200 SUTARDJA DAI
W 7-9P, 310 SODA
W 7-9P, 293 CORY
W 6-8P, 275 SODA
Th 8-10P, 105 NORTH GATE
M 7-830P, 60 EVANS
M 6-8P, 405 SODA
M 630-8P, A1 HEARST ANNEX
F 5-630P, 306 SODA
W 4-6P, 310 SODA
Th 5-7P, 320 SODA
Th 6-8P, 245 LI KA SHING
W 5-630P, 405 SODA
Th 1030-12P, 310 JACOBS
F 2-3P, 405 SODA
F 3-4P, 405 SODA
F 10-11A, B1 HEARST ANNEX
F 11-12P, 243 DWINELLE
F 1-2P, 174 BARROWS
TuTh 330-5P, 245 LI KA SHING
W 10-11A, 310 HEARST MIN
W 11-12P, 105 LATIMER
W 12-1P, 310 HEARST MIN
W 1-2P, 310 HEARST MIN
W 2-3P, 9 EVANS
W 3-4P, 3107 ETCHEVERRY
MW 630-8P, 2050 VALLEY LSB
Th 2-3P, 310 HEARST MIN
Th 3-4P, 3 EVANS
Th 4-5P, 102 WURSTER
F 10-11A, 385 LECONTE
F 11-12P, 102 LATIMER
F 11-12P, B51 HILDEBRAND
F 12-1P, 179 STANLEY
F 1-2P, 87 EVANS
F 2-3P, 6 EVANS
F 10-11A, 205 DWINELLE
F 1-2P, 246 DWINELLE
MW 1-230P, 306 SODA
M 3-4P, B56 HILDEBRAND
M 3-4P, 3107 ETCHEVERRY
M 4-5P, 3107 ETCHEVERRY
Tu 10-11A, 105 LATIMER
TuTh 5-630P, 155 DWINELLE
W 11-12P, 12 HAVILAND
W 12-1P, 241 CORY
W 1-2P, 289 CORY
W 2-3P, 241 CORY
W 3-4P, 247 CORY
W 4-5P, 123 WHEELER
W 5-6P, 9 EVANS
Th 10-11A, 9 LEWIS
Th 11-12P, 106 MOFFITT
Th 1-2P, 241 CORY
Th 2-3P, 12 HAVILAND
Th 3-4P, 155 KROEBER
Th 4-5P, 180 TAN
TuTh 930-11A, 306 SODA
Tu 4-5P, 166 BARROWS
Tu 5-6P, 101 WHEELER
W 9-10A, 220 WHEELER
W 5-6P, 105 DWINELLE
MWF 2-3P, 155 DWINELLE
M 3-4P, 3111 ETCHEVERRY
M 3-4P, 136 BARROWS
M 4-5P, 104 BARROWS
M 5-6P, 9 EVANS
Tu 11-12P, 210 WHEELER (effective 09/08/15)
Tu 1-2P, 102 LATIMER
Tu 2-3P, 3105 ETCHEVERRY
Tu 4-5P, 179 STANLEY
Tu 5-6P, 179 STANLEY
Tu 5-6P, 83 DWINELLE
W 9-10A, 179 STANLEY
W 10-11A, 254 SUTARDJA DAI
W 11-12P, 179 STANLEY
W 12-1P, 179 STANLEY
W 1-2P, 179 STANLEY
W 1-2P, 106 MOFFITT (effective 09/09/15)
W 12-1P, B1 HEARST ANNEX
MW 9-1030A, 306 SODA
W 3-4P, 3105 ETCHEVERRY
Th 4-5P, 3 EVANS
MW 5-630P, 155 DWINELLE
Tu 10-11A, 102 LATIMER
W 1-2P, 3113 ETCHEVERRY
Tu 11-12P, 136 BARROWS
Tu 1-2P, 241 CORY
Tu 2-3P, 12 HAVILAND
Tu 5-6P, 121 WHEELER
Tu 5-6P, 3107 ETCHEVERRY
Tu 5-6P, 234 DWINELLE
W 10-11A, 130 WHEELER
W 10-11A, 458 EVANS
W 11-12P, 3109 ETCHEVERRY
W 12-1P, 102 LATIMER
W 1-2P, 102 LATIMER
W 3-4P, 88 DWINELLE
TuTh 1230-2P, 155 DWINELLE
Tu 3-4P, 155 KROEBER
Tu 4-5P, 155 KROEBER
